label,area_filled,axis_major_length,axis_minor_length,feret_diameter_max
60792,116.0,14.631199807150216,3.9296127399274314,13.038404810405298
60834,109.0,10.658427410477778,6.767225980276855,12.569805089976535
60857,172.0,7.827294629654191,5.9494318083509174,8.660254037844387
60869,231.0,8.80617285845814,6.813473274316743,10.392304845413264
61176,341.0,20.8218769124798,9.804915782810898,22.494443758403985
61206,525.0,11.68769467708387,8.867941831152375,12.727922061357855
61351,538.0,11.569832419301346,9.197331749713294,14.071247279470288
61743,147.0,20.90697271101816,4.614956070269481,17.74823934929885
61948,105.0,13.925011353378322,5.075070211375531,13.038404810405298
62204,649.0,14.375924905904997,10.450627299829826,16.55294535724685
62249,349.0,10.52965996584859,7.581317406760258,13.92838827718412
62306,351.0,22.76724489783938,10.033649723118243,20.149441679609886
62367,219.0,14.931056717183619,10.040443703231713,18.138357147217054
62369,579.0,15.848828856753913,8.328938127919123,16.30950643030009
62420,841.0,16.25295963448331,10.402448567155497,18.841443681416774
62470,612.0,23.552496440942015,8.778031953572972,26.645825188948457
62633,223.0,9.039149606598038,6.442001157471379,9.899494936611665
62649,143.0,16.355352751818074,4.587397252950749,15.748015748023622
62923,302.0,19.054775302363893,6.2035676549871575,17.916472867168917
62972,1284.0,14.73419359509584,12.75394827217054,16.186414056238647
63148,113.0,17.99711794372231,4.545912870244722,15.297058540778355
63552,257.0,21.667289482937257,10.761462461273128,19.6468827043885
63565,420.0,11.068867743884413,8.375508174883139,12.409673645990857
63782,673.0,12.592308339103417,10.061113921010149,13.638181696985855
63823,215.0,16.003375860821784,5.573298824462927,14.866068747318506
64072,294.0,11.415284633609605,6.5145834745431825,12.529964086141668
64150,207.0,16.466524059640058,6.1380372700538,15.684387141358123
64195,150.0,7.404990494092653,5.94758083046247,8.18535277187245
64197,143.0,13.372304623654845,4.537532775100847,15.132745950421556
64266,114.0,22.150809691759626,4.146176008077823,19.261360284258224
64300,839.0,13.828193775407717,11.290871132786613,17.916472867168917
64345,827.0,12.146128234385063,11.270666524671908,13.638181696985855
64555,325.0,10.025880770793686,7.04837995246077,11.575836902790225
64788,151.0,12.439878556438659,4.186673171685284,12.727922061357855
64912,125.0,11.772925403607498,6.436702534006726,11.789826122551595
64950,253.0,10.201336713014973,6.472815426240426,10.63014581273465
64981,231.0,17.336803888038812,7.763294791916485,16.76305461424021
65096,739.0,11.91703726986266,10.428426765372915,13.416407864998739
65120,121.0,11.49087958460816,5.3897510585723865,13.601470508735444
65204,1203.0,25.858291898996224,9.62214146913424,23.0
65235,1960.0,20.350503919147528,10.671099301602156,22.847319317591726
65280,332.0,21.226236030419837,9.787440219894503,18.788294228055936
65321,277.0,17.905138507914597,7.327678412356768,17.72004514666935
65325,133.0,13.151783918473232,4.900941759078409,12.36931687685298
65347,243.0,15.431214898081171,5.584007745242392,17.72004514666935
65385,151.0,18.31555653414026,5.172220175862239,17.4928556845359
65477,162.0,12.603666825083014,6.081966868732662,14.866068747318506
